1.591656E-05,4.298156E-06,1.401298E-45,3.280334E-34,0.2636261,0.2546132,0,0,0.07196001,0.03877144,0.5872561,0.5917504,2.178641E-31,7.592143E-29,0,0,0,0,0.2908365,0.2035224,0.4617366,0.4662738,0.01512011,0.006073545,0.01086564,1.395946E-40,1.443472E-09,4.440858E-28,0.2460096,0.2527031,8.210252E-10,5.431639E-31,0.8119186,0.883817,0,1.401298E-45,0,1.401298E-45,0,0.01086564,0.01086564,0.01086564,0.02716411,0.01086566,0.250069,0.1095348,0.1848164,0.1083479,1.401298E-45,1.401298E-45,0.01377206,1.038931E-18,9.17621E-30,0.01086564,0,1.7766E-09,0,0.004982959,0.02932176,0.2693235,0.4961638,0.1212855,0.09283347,Happy
0.4651577,0.4423357,0.01086564,0.01086573,0.04376259,0.02712593,0,0,0.4997383,0.4397654,1.401298E-45,1.401298E-45,1.813146E-34,0,1.813654E-34,5.077546E-38,0,0.073811,0.01304228,0,0,0,0.4741932,0.4668392,4.129574E-35,0.02716411,0.01088982,0.0638832,0.3275342,0.1972816,0.8882675,0.8832108,1.401298E-45,1.401298E-45,0,0.08996956,0,0.1016895,0,1.401298E-45,0.03670646,0.03803003,0.167178,0.1830219,2.193228E-32,0.0009321824,0.01086564,1.401298E-45,0.05462743,0.04819773,0.004522271,1.401298E-45,1.401298E-45,8.157627E-33,0,1.401298E-45,0,0.04445015,0.05168534,3.247854E-38,0.005519683,1.401298E-45,1.401298E-45,Sad
0.9999999,0.9999999,2.924677E-26,1.3328E-21,0.1091563,0.07383009,0,0,0.01690453,0.01086564,5.596786E-42,1.401298E-45,3.129109E-08,0.05520632,0,0,0,0.07502139,0.01123605,0,0.09394056,0.09382167,0.02702842,0.2120275,1.701717E-28,1.559608E-25,1.185074E-27,1.401298E-45,0.3716009,0.3464442,0.1586885,0.1340736,5.856026E-42,2.56858E-42,0,0.004813491,0,1.886338E-05,1.625506E-43,7.847271E-44,1.182622E-20,2.071601E-22,0.01086138,0.01086564,1.095504E-38,6.357708E-29,0.007524892,1.682207E-28,2.33437E-25,3.450066E-25,0.01889047,1.401298E-45,1.401298E-45,2.274999E-25,1.079E-41,2.72502E-26,9.629085E-08,1.920205E-17,1.241166E-17,0.004493438,0.04693975,4.797717E-39,5.940951E-28,Mad
0.5132986,0.5477683,2.49914E-37,5.800393E-21,0.1149283,0.09190128,0,0,0.03069052,0.02992954,0.01902198,0.01901474,0,2.148992E-10,1.44624E-25,2.148992E-10,0,0.001769539,0.08451008,0,0,0,0.2823593,0.278792,0.006065949,4.517622E-37,1.167759E-20,6.553673E-17,0.3617916,0.3154433,0.1687695,0.1456647,0.007865217,0.0314916,1.741926E-38,5.431142E-30,1.741926E-38,9.909464E-30,1.401298E-45,1.401298E-45,6.343518E-19,4.538629E-19,0.02713668,0.02996301,0.05015128,0.00554342,0.03819197,2.490205E-07,1.401298E-45,1.401298E-45,0.01094781,5.248834E-27,1.048038E-26,7.144315E-15,2.62357E-29,1.401298E-45,0.001051566,0.1400591,0.02017203,1.401298E-45,7.885316E-07,5.168477E-09,0.01086564,Anxious
0.2080665,0.1624731,1.401298E-45,1.401298E-45,0.6498773,0.6628811,0,0,0.1180887,0.06526545,0.1591794,0.1862102,2.628192E-06,0.01451835,0.02084458,0.03534106,0.06519447,0.1512339,0,0,0,0,2.347848E-24,0.004285091,4.681342E-34,1.401298E-45,0.01086564,1.401298E-45,0.6432646,0.6769418,0.005065717,2.285172E-14,1,1,1.401298E-45,0.0002290882,1.401298E-45,1.401298E-45,1.510923E-19,0.009771871,0.01086564,0.01086564,0.02716411,0.02716411,0.2328008,0.07010359,0.1662486,0.06503235,1.401298E-45,1.401298E-45,0.02037308,1.401298E-45,1.401298E-45,0.01086564,1.401298E-45,0.01071049,1.608118E-22,1.483845E-23,6.718719E-05,5.357082E-11,7.826623E-09,0.3530339,0.3141865,Happy
0.5625573,0.5424449,0.01145228,0.02716385,0.07212339,0.07113349,0,0,0.4343305,0.4037562,1.401298E-45,1.401298E-45,0,0.01675874,8.493958E-21,0.01675841,0.02001334,0.1067124,0,0,0,0,0.3767561,0.4750837,0.01086564,0.02716411,0.01466896,0.2340285,0.03095728,0.1747741,0.8843417,0.8695301,1.49445E-39,6.380549E-37,0.01086764,0.123135,0.01140831,0.1313699,1.866501E-23,1.401298E-45,0.05065759,0.06659926,0.1684173,0.1706065,1.735898E-29,0.01056236,0.01086564,1.56799E-23,0.1020222,0.09686055,0.01188472,9.180637E-23,9.538797E-05,0.0004086484,1.401298E-45,4.24456E-37,1.119369E-38,0.129485,0.08591378,1.401298E-45,1.401298E-45,4.986943E-37,2.274909E-25,Sad
0.8185459,0.8643273,1.153018E-32,1.086707E-32,0.09165132,0.05410532,1.340134E-31,0,4.118014E-31,3.445176E-29,1.246705E-37,6.627964E-38,3.887137E-26,1.299716E-23,0,0,0.01040676,0.09855969,0,0,0.4479371,0.4469684,2.237796E-16,0.1245774,2.332446E-18,3.660987E-32,1.836741E-27,2.856126E-36,0.008208851,0.0003175469,0.02713997,0.01086641,4.325808E-42,1.635315E-42,1.401298E-45,0.002989948,7.458121E-36,0.002989948,3.713831E-38,3.2649E-27,0.003040856,3.16499E-27,6.937534E-28,5.46051E-27,8.128596E-34,8.481118E-31,4.527501E-32,1.305104E-30,9.616257E-40,5.473218E-39,0.01358205,2.221249E-35,1.566423E-35,4.477533E-27,4.236515E-36,3.684512E-28,8.186419E-28,3.853841E-17,4.406255E-17,0.125322,0.2939723,4.802143E-33,4.901247E-32,Mad
0.09764606,0.1764266,4.990919E-15,2.317818E-17,0.1401257,0.1103587,1.401298E-45,0,0.009578693,0.005874958,1.401298E-45,1.322317E-05,2.953324E-15,0,2.953324E-15,5.265382E-38,0.9875276,1,0,0,0,0,2.177919E-06,0.1565813,0.008843211,3.517572E-08,2.476462E-11,6.072629E-37,0.002685073,0.1735859,0.09842284,0.07219895,4.177153E-05,5.882016E-05,1.401298E-45,1.595773E-07,1.401298E-45,3.241063E-07,1.401298E-45,1.401298E-45,1.893249E-08,2.920426E-08,5.859643E-08,5.605241E-08,0.003373462,6.441587E-37,0.01087552,1.401298E-45,6.441587E-37,1.401298E-45,0.01528548,1.401298E-45,1.401298E-45,2.098284E-16,1.574057E-11,2.977238E-16,2.047606E-09,0.0087083,0.01827829,0.1663108,0.4607007,1.401298E-45,0.005849703,Anxious
0.000529567,0.001674892,1.401298E-45,1.401298E-45,0.3026587,0.3574188,1.401298E-45,0,0.0108806,0.02717339,0.1472765,0.185692,2.802597E-45,5.050888E-36,1.122739E-38,5.062116E-36,1,1,0,0,0,0,4.460181E-22,0.0008969231,0.01084678,1.401298E-45,0.01046211,1.401298E-45,4.733195E-05,0.5359803,8.963125E-41,3.689535E-40,0.6671574,0.7365135,1.401298E-45,1.366148E-18,1.401298E-45,1.557824E-41,1.401298E-45,2.122339E-18,8.625589E-08,2.92273E-18,0.02716411,0.02716411,0.1504988,0.06456999,0.1239879,0.05798176,1.401298E-45,1.401298E-45,0.01832547,1.401298E-45,1.401298E-45,2.299058E-18,1.117007E-06,2.763524E-38,1.401298E-45,0.04481718,0.03436062,0.05578043,0.2438588,0.130528,0.1867108,Happy
0.5275231,0.5519724,0.0120717,0.01086564,0.06111305,0.0344434,1.401298E-45,0,0.4046733,0.3529289,8.259384E-30,3.291749E-30,7.738717E-31,0,7.851996E-31,1.132795E-32,0,0.02759197,0.05867831,0,0,0,0.5927218,0.5830974,0.01086564,0.02716411,0.01086889,0.02668409,3.990799E-30,5.785304E-30,0.9999999,0.9999999,1.382521E-28,1.129879E-28,2.509164E-29,0.17977,2.509164E-29,0.1846291,1.401298E-45,1.401298E-45,0.03889934,0.05786645,0.1883297,0.2006048,7.577128E-19,2.626372E-27,0.01086564,3.784059E-27,0.02777852,0.02746525,0.01536423,2.215911E-30,2.201156E-30,4.097839E-12,1.541428E-44,1.401298E-45,1.401298E-45,0.1708809,0.1228108,4.708998E-37,1.898076E-11,6.674523E-29,3.021597E-29,Sad
0.7085159,0.7503023,0.8000868,0.7793965,0.1090376,0.08164573,1.401298E-45,0,0.1941215,0.2851641,6.073484E-29,2.825972E-12,5.380986E-43,1.8343E-42,0,0,0,0.08298038,0.004543813,0,0.3694676,0.3688924,0.1112772,0.08100481,0.01086551,0.1614736,0.1880024,0.02376008,0.01092153,0.08197083,5.710096E-12,1.445431E-11,0.01086913,0.01086649,1.401298E-45,0.06258873,1.401298E-45,1.069714E-11,9.307321E-12,6.109334E-12,0.03802976,0.07294165,0.03795077,0.02716411,0.08388355,0.02716556,0.08379716,0.01078622,0.02885287,0.05422277,0.0596603,1.401298E-45,1.401298E-45,0.01086564,1.401298E-45,7.421457E-35,1.396743E-12,1.903326E-24,2.290091E-24,0.07938032,0.2590038,0.1170803,0.1293169,Mad
0.448178,0.5288206,1.401298E-45,1.401298E-45,0.08489082,0.07024201,1.401298E-45,0,0.0007888886,0.01076668,1.401298E-45,4.805365E-39,1.401298E-45,1.146576E-10,0,0,0,0.01228337,0.07389148,0,0.01782976,0.01785158,0.2668333,0.2742673,0.1257291,1.401298E-45,1.401298E-45,2.644881E-40,0.002739151,0.09494972,0.01306043,0.01086694,5.687279E-39,3.128917E-39,1.401298E-45,3.810071E-11,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0004504797,0.0005059945,4.239487E-39,2.563743E-39,0.009531606,3.688673E-39,0.009330682,4.526355E-39,1.401298E-45,1.401298E-45,0.02871248,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.03822364,0.03764166,0.1127112,0.05605982,0.0001457747,0.03480284,0.007108544,0.03163588,Anxious
